id,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
tr814,34,166545,9,0,0,40
tr815,59,142182,9,0,0,40
tr816,34,188798,13,0,0,40
tr817,49,38563,13,0,0,56
tr818,18,216284,7,0,0,20
tr819,48,285335,7,0,0,50
tr820,28,142712,10,0,0,70
tr821,33,80945,9,0,0,40
tr822,24,309055,10,0,0,15
tr823,21,62339,6,0,0,40
tr824,17,368700,7,0,0,28
tr825,39,176186,10,0,0,50
tr826,29,266855,13,0,0,40
tr827,44,48087,13,0,0,40
tr828,24,121313,10,0,0,50
tr829,71,143437,14,10605,0,40
tr830,51,160724,13,0,2415,40
tr831,55,282753,3,0,0,25
tr832,41,194636,13,0,0,60
tr833,23,153044,9,0,0,7
tr834,38,411797,11,0,0,40
tr835,39,117683,9,0,0,40
tr836,19,376540,9,0,0,30
tr837,49,72393,5,0,0,40
tr838,32,270335,13,0,0,40
tr839,27,96226,9,0,0,70
tr840,38,95336,13,0,0,50
tr841,33,258498,10,0,0,60
tr842,63,149698,10,0,0,15
tr843,23,205865,13,0,0,28
tr844,33,155781,10,0,0,60
tr845,54,406468,9,0,0,40
tr846,48,144397,10,0,0,30
tr847,35,372525,13,0,0,40
tr848,28,164170,11,0,0,40
tr849,37,183800,13,7688,0,50
tr850,42,177307,15,0,0,65
tr851,40,170108,14,0,0,40
tr852,22,226508,13,0,0,50
tr853,63,28856,4,0,0,55
tr854,51,175897,5,0,0,20
tr855,22,99697,9,0,0,40
tr856,27,90270,12,0,0,40
tr857,35,152375,9,0,0,45
tr858,46,171550,9,0,0,38
tr859,37,211154,10,0,0,52
tr860,37,168496,9,0,0,10
tr861,53,68898,10,0,0,40
tr862,27,93235,9,0,0,30
tr863,38,278924,10,0,0,44
tr864,53,311020,6,0,0,60
tr865,34,175878,10,0,0,40
tr866,23,543028,9,0,0,40
tr867,43,158926,14,0,0,50
tr868,67,76860,9,0,0,40
tr869,81,136063,9,0,0,30
tr870,21,186648,10,0,0,20
tr871,23,257509,10,0,0,25
tr872,25,98155,10,0,0,40
tr873,42,274198,3,0,0,38
tr874,38,97083,10,0,0,40
tr875,64,29825,9,0,0,5
tr876,32,262153,9,0,0,40
tr877,37,214738,9,0,0,40
tr878,51,138022,14,0,0,60
tr879,33,373662,2,0,0,40
tr880,42,162003,9,0,0,55
tr881,19,52114,10,0,0,10
tr882,51,241843,1,0,0,40
tr883,23,375871,9,0,0,40
tr884,37,186934,7,3103,0,44
tr885,47,21906,14,0,0,25
tr886,41,132222,15,0,2415,40
tr887,33,143653,9,0,0,30
tr888,31,111567,13,0,0,40
tr889,31,78602,12,0,0,40
tr890,35,465507,9,0,0,40
tr891,38,196373,9,0,0,40
tr892,18,293227,9,0,0,45
tr893,20,241752,9,0,0,40
tr894,54,166398,10,0,0,35
tr895,40,184682,10,0,0,40
tr896,36,108293,13,0,1977,45
tr897,43,250802,10,0,0,35
tr898,44,174675,9,0,0,40
tr899,43,227065,14,0,0,43
tr900,51,269080,4,0,0,40
tr901,18,177722,9,0,0,20
tr902,51,133461,10,0,0,40
tr903,41,239683,6,0,0,30
tr904,44,398473,10,0,0,70
tr905,33,298785,6,0,0,40
tr906,33,123424,13,0,0,40
tr907,42,176286,12,0,0,40
tr908,25,150062,10,0,0,45
tr909,32,169240,9,0,0,38
tr910,32,288273,13,0,0,70
tr911,36,526968,6,0,0,40
tr912,35,368825,10,0,0,60
tr913,55,189721,9,0,0,20
tr914,48,164966,13,0,0,40
tr915,36,94954,11,0,0,20
tr916,34,202046,9,0,0,35
tr917,28,161538,13,0,0,35
tr918,67,105252,13,0,2392,40
tr919,37,200153,9,0,0,40
tr920,44,32185,9,0,0,70
tr921,25,178326,10,0,0,40
tr922,21,255957,10,4101,0,40
tr923,40,188693,14,0,0,35
tr924,78,182977,9,2964,0,40
tr925,34,159929,9,0,0,40
tr926,49,123207,9,0,0,44
tr927,22,284317,12,0,0,40
tr928,23,184699,9,0,0,40
tr929,60,154474,9,0,0,42
tr930,45,318280,9,0,0,40
tr931,63,254907,11,0,0,20
tr932,47,335973,9,0,0,40
tr933,44,126701,9,0,0,40
tr934,51,122159,10,3325,0,40
tr935,46,187370,13,0,1504,40
tr936,41,194636,11,0,0,40
tr937,50,124793,9,0,0,30
tr938,47,192835,9,0,0,50
tr939,56,112840,9,0,0,55
tr940,45,89325,14,0,0,45
tr941,48,33109,13,0,0,58
tr942,40,82465,10,2580,0,40
tr943,39,329980,13,15024,0,50
tr944,20,148294,10,0,0,40
tr945,50,168212,16,0,1902,65
tr946,23,115244,13,0,0,60
tr947,31,162572,9,0,0,16
tr948,58,356067,13,0,0,40
tr949,66,271567,9,0,0,40
tr950,39,180804,9,0,0,40
tr951,54,123011,9,15024,0,52
tr952,26,109186,10,0,0,50
tr953,34,124827,11,0,0,40
tr954,50,767403,9,3103,0,40
tr955,42,118494,10,0,0,44
tr956,38,173208,14,0,0,25
tr957,48,107373,4,0,0,40
tr958,51,191965,9,0,0,32
tr959,22,122346,9,0,0,40
tr960,19,117201,9,0,0,30
tr961,41,198316,10,0,0,50
tr962,48,123075,14,0,0,35
tr963,42,209370,9,0,0,30
tr964,34,33117,10,0,0,40
tr965,23,129042,9,0,0,40
tr966,56,169133,9,0,0,50
tr967,30,201624,13,0,0,45
tr968,45,368561,9,0,0,55
tr969,48,207848,6,0,0,40
tr970,31,93106,11,0,0,40
tr971,20,223515,12,0,1719,20
tr972,32,206365,9,0,0,40
tr973,76,431192,4,0,0,2
tr974,19,241616,9,0,2001,40
tr975,66,150726,5,1409,0,1
tr976,37,123785,9,0,0,75
tr977,34,289984,9,0,0,30
tr978,34,164309,7,0,0,8
tr979,90,137018,9,0,0,40
tr980,23,137994,10,0,0,40
tr981,43,341204,10,0,0,40
tr982,44,167005,13,7688,0,60
tr983,24,34446,10,0,0,37
tr984,28,187160,15,0,0,55
tr985,64,196288,12,0,0,20
tr986,23,217961,10,0,0,40
tr987,20,74631,10,0,0,50
tr988,36,156667,13,0,1902,50
tr989,61,125155,9,0,0,40
tr990,53,263925,13,0,0,40
tr991,30,296453,13,7298,0,40
tr992,52,44728,10,0,0,55
tr993,38,193026,10,0,0,40
tr994,32,87643,13,0,0,40
tr995,41,302122,11,0,0,40
tr996,49,193960,14,0,1902,40
tr997,45,185385,9,0,0,47
tr998,43,277647,9,0,0,35
tr999,61,128848,9,3471,0,40
tr1000,54,377701,9,0,0,32
tr1001,34,157886,12,0,0,40
tr1002,49,175958,10,0,0,80
tr1003,38,223004,10,0,0,40
tr1004,35,199352,15,0,1977,80
tr1005,36,29984,8,0,0,40
tr1006,30,181651,13,0,0,50
tr1007,36,117312,12,0,0,60
tr1008,22,34029,13,0,0,20
tr1009,38,132879,9,0,1902,40
tr1010,37,215310,9,0,0,50
tr1011,48,55863,16,0,1902,46
tr1012,17,220384,7,0,0,15
tr1013,19,36012,10,0,0,20
tr1014,27,137645,13,0,1590,40
tr1015,22,191342,13,0,0,50
tr1016,49,31339,9,0,0,40
tr1017,43,227910,11,0,0,40
tr1018,43,173728,13,0,0,40
tr1019,19,167816,9,0,0,35
tr1020,58,81642,9,0,0,60
tr1021,41,195258,10,0,0,40
tr1022,31,232475,10,0,0,40
tr1023,30,241259,11,0,0,40
tr1024,32,118161,9,0,0,40
tr1025,29,201954,13,0,0,35
tr1026,42,150533,10,7298,0,52
tr1027,38,412296,9,0,0,28
tr1028,41,133060,12,0,0,40
tr1029,44,120539,13,0,0,50
tr1030,31,196025,16,0,0,60
tr1031,34,107793,9,0,0,40
tr1032,21,163870,10,0,0,40
tr1033,22,361280,13,0,0,20
tr1034,62,92178,6,0,0,40
tr1035,19,80710,9,0,0,40
tr1036,29,260729,9,0,1977,25
tr1037,43,182254,10,0,0,40
tr1038,68,140282,4,0,0,8
tr1039,45,149865,13,0,0,60
tr1040,39,218184,5,0,1651,40
tr1041,41,118619,13,0,0,50
tr1042,34,196791,12,0,0,25
tr1043,34,167999,9,0,0,33
tr1044,31,51259,13,0,0,47
tr1045,29,131088,9,0,0,25
tr1046,41,118212,13,3103,0,40
tr1047,41,293791,11,0,0,55
tr1048,35,289430,14,0,0,45
tr1049,33,35378,13,0,0,45
tr1050,37,60227,13,0,0,38
tr1051,69,168139,9,0,0,40
tr1052,34,290763,9,0,0,40
tr1053,60,226355,11,0,2415,70
tr1054,36,51100,10,0,0,40
tr1055,41,227644,9,0,0,50
tr1056,58,205267,13,0,0,40
tr1057,53,288020,13,0,0,40
tr1058,29,140863,10,0,0,40
tr1059,45,170915,9,4865,0,40
tr1060,34,50178,10,0,0,38
tr1061,36,112497,13,0,0,40
tr1062,48,95244,10,0,0,35
tr1063,20,117606,11,0,0,40
tr1064,35,89508,9,0,0,50
tr1065,63,124244,9,0,0,40
tr1066,41,154374,10,0,0,45
tr1067,28,294936,13,0,0,45
tr1068,30,347132,10,0,0,40
tr1069,34,181934,9,0,0,40
tr1070,31,316672,9,0,0,40
tr1071,37,189382,11,0,0,38
tr1072,31,184307,10,0,0,50
tr1073,46,246212,14,0,0,45
tr1074,35,250504,9,0,0,60
tr1075,27,138705,9,0,0,53
tr1076,41,328447,2,0,0,35
tr1077,19,194608,10,0,0,20
tr1078,20,230891,10,0,0,45
tr1079,59,212448,9,0,0,40
tr1080,40,214010,13,0,0,37
tr1081,56,200235,10,0,0,60
tr1082,30,205733,10,0,0,60
tr1083,46,185041,9,0,0,50
tr1084,61,84409,9,0,0,35
tr1085,50,293196,9,7298,0,40
tr1086,25,241626,9,0,0,30
tr1087,40,520586,10,0,0,39
tr1088,24,35633,10,0,0,40
tr1089,51,302847,9,0,0,54
tr1090,43,165309,9,0,0,40
tr1091,34,117529,10,0,0,54
tr1092,46,106092,9,0,0,45
tr1093,28,445824,14,0,0,50
tr1094,26,227332,13,0,0,40
tr1095,20,275691,9,0,0,28
tr1096,44,193459,11,3411,0,40
tr1097,51,284329,9,0,0,40
tr1098,33,114691,13,0,0,60
tr1099,54,96062,12,0,0,40
tr1100,50,133963,13,0,1977,40
tr1101,33,178506,9,0,0,40
tr1102,65,350498,13,10605,0,20
tr1103,22,131573,10,0,0,8
tr1104,88,206291,15,0,0,40
tr1105,40,182302,9,0,0,40
tr1106,51,241346,9,0,0,43
tr1107,50,157043,7,0,0,40
tr1108,25,404616,14,0,0,99
tr1109,20,411862,11,0,0,30
tr1110,47,183013,9,0,0,40
tr1111,58,169982,10,0,0,40
tr1112,22,188544,11,0,0,30
tr1113,50,356619,9,0,0,48
tr1114,47,45857,9,0,0,40
tr1115,24,289886,7,0,0,45
tr1116,50,146015,9,0,0,40
tr1117,40,216237,13,0,0,45
tr1118,36,416745,13,0,0,40
tr1119,32,202952,9,0,0,40
tr1120,44,167725,9,0,0,40
tr1121,51,165637,14,0,0,40
tr1122,59,43280,10,0,0,40
tr1123,65,118779,9,0,0,30
tr1124,24,191269,13,0,0,65
tr1125,27,247507,13,0,0,35
tr1126,51,239155,11,0,0,40
tr1127,48,182862,10,0,0,40
tr1128,39,33886,9,0,0,60
tr1129,28,444304,13,0,0,40
tr1130,19,187161,10,0,0,25
tr1131,49,116892,13,0,0,40
tr1132,51,176813,12,0,0,60
tr1133,59,151616,14,0,0,55
tr1134,18,240747,9,0,0,40
tr1135,50,75472,9,4386,0,40
tr1136,45,320818,9,0,0,80
tr1137,37,166497,13,0,0,35
tr1138,44,344060,13,0,0,40
tr1139,33,221196,10,0,0,40
tr1140,61,113544,14,0,0,40
tr1141,61,321117,9,0,0,40
tr1142,38,79619,13,0,0,42
tr1143,22,42004,10,0,0,30
tr1144,44,320984,10,5178,0,60
tr1145,37,203070,10,0,0,62
tr1146,31,32406,10,0,0,20
tr1147,54,99185,16,15024,0,45
tr1148,20,205839,10,0,0,16
tr1149,63,150389,13,0,0,40
tr1150,48,243631,10,7688,0,40
tr1151,33,163003,9,0,0,41
tr1152,31,231263,13,4650,0,45
tr1153,38,200818,15,0,0,40
tr1154,45,247379,9,0,0,40
tr1155,48,349151,9,0,0,40
tr1156,53,22154,10,0,0,40
tr1157,55,176317,9,0,0,40
tr1158,38,22245,14,0,0,72
tr1159,29,236436,9,0,0,40
tr1160,36,354078,13,0,0,60
tr1161,42,166813,10,0,0,60
tr1162,50,358740,9,0,0,40
tr1163,75,208426,15,0,0,35
tr1164,46,265266,13,0,1902,40
tr1165,52,31838,9,0,0,40
tr1166,43,413297,9,0,0,45
tr1167,31,106347,7,0,0,42
tr1168,23,174754,10,0,0,30
tr1169,34,441454,9,0,0,24
tr1170,41,209344,9,0,0,40
tr1171,42,65372,10,0,0,40
tr1172,35,33975,14,0,0,45
tr1173,55,326297,9,0,0,25
tr1174,36,194630,9,0,0,40
tr1175,65,167414,9,0,0,59
tr1176,38,165799,10,0,0,12
tr1177,62,192866,10,0,0,20
tr1178,54,166459,15,99999,0,60
tr1179,49,148995,9,0,0,40
tr1180,34,190040,9,0,0,40
tr1181,32,209432,9,0,0,40
tr1182,51,229465,14,15024,0,50
tr1183,48,397466,10,0,0,60
tr1184,30,283767,9,0,0,40
tr1185,52,202452,9,0,0,43
tr1186,28,218555,10,0,1762,40
tr1187,29,128604,9,0,0,40
tr1188,38,65466,13,0,0,50
tr1189,57,141326,9,0,0,50
tr1190,37,136137,10,0,0,40
tr1191,30,236770,9,0,0,40
tr1192,53,89534,9,0,0,48
tr1193,73,29778,9,0,0,37
tr1194,22,153516,10,0,0,35
tr1195,31,163594,9,0,0,45
tr1196,38,189623,13,0,1887,40
tr1197,50,343748,10,0,0,35
tr1198,44,409505,13,0,0,40
tr1199,47,200734,13,0,0,45
tr1200,27,115831,10,0,0,40
tr1201,28,150296,12,0,0,80
tr1202,25,323545,9,0,0,40
tr1203,20,232577,10,0,0,40
tr1204,51,152754,13,0,0,40
tr1205,67,171584,13,6514,0,7
tr1206,47,386136,9,0,0,35
tr1207,42,342865,9,0,0,40
tr1208,52,186785,9,0,1876,50
tr1209,42,158926,12,0,0,40
tr1210,65,36039,9,0,0,40
tr1211,21,164019,10,0,0,10
tr1212,50,88926,9,5178,0,40
tr1213,46,188861,10,0,0,40
tr1214,47,370119,13,15024,0,50
tr1215,57,182062,6,0,0,40
tr1216,37,37238,13,0,0,45
tr1217,58,178660,8,0,0,40
tr1218,63,795830,2,0,0,30
tr1219,39,278403,9,0,0,65
tr1220,46,279661,14,0,0,35
tr1221,36,113397,9,0,0,40
tr1222,26,280093,3,0,1628,50
tr1223,21,236696,10,0,0,57
tr1224,41,265266,12,0,0,40
tr1225,44,34935,10,0,0,40
tr1226,22,58222,9,0,0,40
tr1227,29,301010,10,0,0,60
tr1228,29,419721,9,0,0,40
tr1229,58,186791,10,0,0,40
tr1230,37,32668,13,0,0,43
tr1231,29,256956,11,0,0,40
tr1232,26,202203,3,0,0,40
tr1233,43,85995,9,0,0,45
tr1234,49,125421,9,0,0,40
tr1235,45,283037,13,0,0,40
tr1236,28,192932,13,0,0,40
tr1237,20,244689,10,0,0,25
tr1238,51,179646,9,0,0,40
tr1239,32,509350,10,0,0,50
tr1240,24,96279,9,0,0,40
tr1241,35,119098,16,7298,0,40
tr1242,35,327120,12,0,0,55
tr1243,41,144928,13,0,0,40
tr1244,48,55237,13,0,0,45
tr1245,61,101265,9,1471,0,35
tr1246,20,114874,10,0,0,30
tr1247,27,190525,9,0,0,50
tr1248,55,121912,10,0,0,24
tr1249,39,83893,9,0,0,40
tr1250,17,138507,6,0,0,20
tr1251,47,256522,9,0,0,40
tr1252,52,168381,9,0,0,40
tr1253,24,293579,9,0,0,20
tr1254,29,285290,7,0,0,40
tr1255,25,188488,9,0,0,40
tr1256,20,324469,10,0,0,40
tr1257,23,275244,9,0,0,35
tr1258,57,265099,15,0,0,60
tr1259,51,146767,11,0,0,40
tr1260,33,40681,10,3674,0,16
tr1261,39,174938,13,0,0,40
tr1262,40,240124,9,0,0,40
tr1263,71,269708,13,2329,0,16
tr1264,38,34180,10,0,0,40
tr1265,28,225904,15,0,0,40
tr1266,57,89392,14,0,0,40
tr1267,47,46857,10,0,0,40
tr1268,59,105363,9,0,0,40
tr1269,26,195105,9,0,0,40
tr1270,35,184117,13,0,0,40
tr1271,61,134768,13,0,0,50
tr1272,17,145886,7,0,0,30
tr1273,36,153078,13,0,0,60
tr1274,62,225652,4,3411,0,50
tr1275,34,467108,10,0,0,50
tr1276,32,199765,13,7688,0,50
tr1277,42,173938,9,0,0,40
tr1278,39,191161,10,0,0,40
tr1279,58,132606,3,0,0,40
tr1280,61,30073,9,0,1848,60
tr1281,40,155190,6,0,0,55
tr1282,31,42900,13,0,0,37
tr1283,36,191161,9,0,0,50
tr1284,33,105974,9,0,0,41
tr1285,22,103440,9,0,0,24
tr1286,51,203435,10,0,0,40
tr1287,31,168312,11,0,0,40
tr1288,49,257764,9,0,0,40
tr1289,49,171301,9,0,0,40
tr1290,53,225339,10,0,0,40
tr1291,52,152234,9,99999,0,40
tr1292,20,444554,6,0,0,40
tr1293,26,403788,12,0,0,40
tr1294,61,190997,9,0,0,6
tr1295,43,221550,14,0,0,30
tr1296,46,98929,13,0,0,52
tr1297,43,169203,11,0,0,35
tr1298,44,230684,9,0,0,55
tr1299,54,449257,9,0,0,40
tr1300,65,198766,14,20051,0,40
tr1301,32,97429,13,0,0,40
tr1302,25,208999,10,0,0,40
tr1303,23,37072,13,0,0,50
tr1304,25,163101,13,0,0,45
tr1305,37,137314,9,0,0,60
tr1306,45,127303,10,0,0,45
tr1307,37,349116,9,0,0,44
tr1308,40,266324,10,0,1564,70
tr1309,19,194095,10,0,0,40
tr1310,17,46496,7,0,0,5
tr1311,27,29904,13,0,0,40
tr1312,40,289403,4,0,1887,40
tr1313,19,234151,9,0,0,40
tr1314,43,238287,6,0,0,40
tr1315,42,230624,6,0,0,40
tr1316,54,114758,14,0,0,50
tr1317,51,246519,6,2105,0,45
tr1318,50,137815,9,0,0,60
tr1319,40,260696,9,0,0,40
tr1320,55,325007,12,0,0,25
tr1321,50,113176,9,0,0,40
tr1322,31,66815,9,0,0,50
tr1323,42,51795,9,0,0,32
tr1324,24,241523,9,0,0,45
tr1325,30,30226,7,0,0,40
tr1326,39,352628,12,0,0,50
tr1327,37,143912,9,0,0,50
tr1328,33,130021,9,0,0,40
tr1329,48,329778,9,0,0,40
tr1330,39,24342,13,0,0,40
tr1331,53,34368,10,0,0,45
tr1332,52,173839,6,0,0,60
tr1333,28,73211,10,0,0,20
tr1334,32,86723,9,0,0,52
tr1335,31,179186,13,0,0,90
tr1336,31,127610,13,0,0,40
tr1337,47,115070,10,0,0,40
tr1338,19,172582,10,0,0,50
tr1339,40,256202,11,0,0,40
tr1340,40,202872,12,0,0,45
tr1341,41,184102,7,0,0,40
tr1342,53,130703,9,0,0,40
tr1343,46,134727,7,0,0,43
tr1344,45,36228,13,4386,0,35
tr1345,39,297847,5,3411,0,34
tr1346,19,213644,9,0,0,40
tr1347,57,173796,9,0,1887,40
tr1348,49,147322,11,0,0,40
tr1349,59,296253,9,0,0,40
tr1350,32,180871,11,0,0,50
tr1351,18,169882,10,594,0,15
tr1352,35,211115,10,0,0,40
tr1353,58,183870,6,0,0,40
tr1354,28,441620,13,0,0,43
tr1355,36,218542,12,0,0,40
tr1356,41,141327,14,0,0,35
tr1357,47,67716,9,0,0,40
tr1358,50,175339,9,0,1672,60
tr1359,61,347089,9,0,0,16
tr1360,36,336595,9,0,0,50
tr1361,38,27997,11,0,0,40
tr1362,56,145574,9,0,1902,60
tr1363,45,256866,10,5013,0,40
tr1364,44,120837,9,0,0,66
tr1365,51,185283,10,0,0,45
tr1366,44,229466,10,0,0,50
tr1367,25,298225,9,0,0,50
tr1368,60,185749,7,0,0,40
tr1369,17,333100,6,1055,0,30
tr1370,49,125892,14,0,0,50
tr1371,46,563883,9,0,0,60
tr1372,56,311249,9,0,0,38
tr1373,25,221757,9,3325,0,45
tr1374,22,310152,10,0,0,40
tr1375,76,211453,9,0,0,2
tr1376,41,94113,15,0,0,60
tr1377,48,192945,9,7688,0,40
tr1378,46,161508,6,0,0,40
tr1379,30,177675,10,0,0,40
tr1380,39,51100,9,0,0,40
tr1381,40,100584,6,0,0,40
tr1382,70,163003,9,0,0,40
tr1383,35,67728,10,0,2051,45
tr1384,49,101320,14,0,0,75
tr1385,24,42706,11,0,0,60
tr1386,40,228535,12,7298,0,36
tr1387,61,120939,15,0,0,5
tr1388,25,98283,13,0,0,40
tr1389,28,216481,13,0,0,40
tr1390,69,208869,14,0,0,11
tr1391,22,207940,10,0,0,36
tr1392,47,34248,9,0,0,38
tr1393,38,83727,9,0,0,48
tr1394,26,183077,11,0,0,40
tr1395,33,235271,10,0,0,35
tr1396,43,35236,9,0,0,40
tr1397,58,255822,11,0,0,40
tr1398,53,263925,9,99999,0,40
tr1399,26,256263,9,0,0,25
tr1400,43,293535,13,0,0,40
tr1401,31,209448,6,2105,0,40
tr1402,30,57651,9,0,2001,42
tr1403,25,174592,9,0,0,25
tr1404,57,278763,9,0,0,40
tr1405,37,175232,14,0,0,60
tr1406,32,402812,10,0,0,48
tr1407,26,101150,9,0,0,41
tr1408,45,103538,9,0,0,40
tr1409,53,156877,9,15024,0,35
tr1410,27,23940,9,0,0,40
tr1411,28,210295,7,0,0,50
tr1412,35,187119,13,0,1980,65
tr1413,36,105021,10,0,0,55
tr1414,19,225775,10,0,0,40
tr1415,37,395831,13,0,0,80
tr1416,49,50282,10,3325,0,45
tr1417,64,179436,13,15024,0,55
tr1418,60,290593,14,0,0,40
tr1419,32,123253,12,0,0,42
tr1420,58,48433,9,0,0,40
tr1421,42,245317,9,0,0,50
tr1422,20,431745,10,0,0,14
tr1423,42,436006,10,0,0,40
tr1424,25,224943,10,0,0,40
tr1425,30,167990,11,15024,0,65
tr1426,37,217054,13,0,0,35
tr1427,66,298834,11,0,0,50
tr1428,59,125000,13,0,0,40
tr1429,44,123983,13,0,0,40
tr1430,46,155489,9,0,0,58
tr1431,25,212495,13,0,1340,40
tr1432,17,32124,5,0,0,9
tr1433,47,246891,13,0,0,40
tr1434,47,141483,5,0,0,40
tr1435,30,31985,10,0,0,40
tr1436,20,170800,10,0,0,40
tr1437,26,166295,13,0,2339,55
tr1438,20,231286,10,0,0,15
tr1439,33,159322,9,0,0,40
tr1440,48,176026,9,0,0,40
tr1441,52,118025,13,99999,0,50
tr1442,37,26898,9,0,0,12
tr1443,47,232628,9,0,0,40
tr1444,40,85995,6,0,0,40
tr1445,48,125421,14,0,0,40
tr1446,49,245305,6,0,0,42
tr1447,50,73493,10,0,0,40
tr1448,34,122116,10,0,0,40
tr1449,43,75742,9,0,0,40
tr1450,22,214731,6,0,0,40
tr1451,35,265954,9,0,0,40
tr1452,26,197156,9,0,0,30
tr1453,62,162245,15,0,1628,70
tr1454,39,203070,9,0,0,40
tr1455,59,165695,10,0,0,40
tr1456,69,473040,3,0,0,40
tr1457,27,168107,13,0,0,40
tr1458,17,163494,6,0,0,30
tr1459,38,180342,13,0,0,40
tr1460,41,122381,10,0,1887,50
tr1461,27,148069,6,0,0,40
tr1462,23,200973,9,0,0,40
tr1463,17,130806,6,0,0,24
tr1464,56,117148,4,0,0,40
tr1465,24,213977,10,0,0,40
tr1466,62,134768,16,7688,0,40
tr1467,44,139338,8,0,0,40
tr1468,23,315877,13,0,0,30
tr1469,41,195124,9,0,0,50
tr1470,25,352057,9,0,0,65
tr1471,21,236684,10,0,0,8
tr1472,18,208447,8,0,0,6
tr1473,45,149640,10,0,0,40
tr1474,75,111177,13,25124,0,16
tr1475,51,154342,4,0,0,40
tr1476,42,141459,9,0,0,40
tr1477,47,111797,10,0,0,35
tr1478,29,111900,10,0,0,40
tr1479,33,78707,7,0,0,40
tr1480,43,160574,13,0,0,40
tr1481,20,174714,10,0,0,16
tr1482,19,62534,13,0,0,40
tr1483,44,216907,12,0,1848,40
tr1484,24,198148,10,0,0,30
tr1485,19,124265,10,0,0,40
tr1486,49,261059,6,2176,0,40
tr1487,52,208137,11,0,0,40
tr1488,38,257250,9,0,0,52
tr1489,24,147253,10,0,0,50
tr1490,32,244268,13,0,0,50
tr1491,72,213255,9,0,0,8
tr1492,26,266912,9,0,0,50
tr1493,31,169104,13,0,0,40
tr1494,29,200511,13,0,0,50
tr1495,39,128715,9,10520,0,40
tr1496,48,65535,9,0,0,50
tr1497,40,103395,10,0,0,45
tr1498,51,71046,10,0,0,45
tr1499,28,125442,9,0,0,40
tr1500,22,169188,9,0,0,20
tr1501,23,121471,13,0,0,40
tr1502,65,207281,10,0,0,16
tr1503,26,46097,13,0,0,40
tr1504,20,206671,10,1055,0,50
tr1505,55,98361,14,15024,0,50
tr1506,38,322143,13,0,0,10
tr1507,33,149184,9,0,0,60
tr1508,33,119829,9,0,0,60
tr1509,37,910398,13,0,0,40
tr1510,19,176570,7,0,0,60
tr1511,24,216129,13,0,0,50
tr1512,30,27207,7,0,0,45
tr1513,57,68830,9,0,0,50
tr1514,57,236944,9,0,0,40
tr1515,46,273771,9,0,0,40
tr1516,67,318533,9,0,0,35
tr1517,35,451940,9,0,0,40
tr1518,47,102318,9,0,0,40
tr1519,39,379350,6,0,0,40
tr1520,50,21095,10,0,0,40
tr1521,58,211547,8,0,0,52
tr1522,36,85272,12,0,0,30
tr1523,45,46406,14,0,0,36
tr1524,54,53833,9,0,0,40
tr1525,26,161007,13,0,0,30
tr1526,60,53707,9,0,0,40
tr1527,46,370119,15,99999,0,60
tr1528,26,310907,10,0,0,35
tr1529,32,375833,7,0,0,40
tr1530,38,107513,9,0,0,40
tr1531,48,58683,10,0,0,70
tr1532,44,179557,9,0,1977,45
tr1533,37,70240,9,0,0,40
tr1534,44,147206,10,0,0,40
tr1535,31,175548,9,0,0,35
tr1536,61,163174,15,0,0,35
tr1537,52,147876,13,15024,0,60
tr1538,45,428350,9,0,1740,40
tr1539,36,200904,12,0,0,21
tr1540,39,328466,7,2407,0,70
tr1541,67,258973,9,0,0,24
tr1542,40,345969,12,0,0,40
tr1543,37,405723,2,0,0,40
tr1544,57,175942,10,0,0,50
tr1545,27,284196,6,0,0,40
tr1546,28,89718,9,2202,0,48
tr1547,34,175761,13,0,0,60
tr1548,54,206369,9,5178,0,50
tr1549,42,285066,13,0,0,45
tr1550,48,126754,14,15024,0,40
tr1551,65,209280,14,6514,0,35
tr1552,55,52888,15,0,0,10
tr1553,71,133821,9,0,0,20
tr1554,30,39054,9,0,0,40
tr1555,35,119272,13,0,0,55
tr1556,59,143372,6,0,0,40
tr1557,19,323421,10,0,0,20
tr1558,36,136028,5,0,0,30
tr1559,26,163189,9,0,0,40
tr1560,34,202729,9,0,0,40
tr1561,41,421871,9,0,0,40
tr1562,44,120277,13,15024,0,50
tr1563,26,211798,9,0,0,40
tr1564,47,198901,9,0,0,48
tr1565,18,214617,10,0,0,16
tr1566,55,179715,6,0,0,18
tr1567,49,107231,9,0,2002,40
tr1568,44,110355,13,0,0,40
tr1569,43,184378,13,0,0,40
tr1570,62,273454,4,0,0,40
tr1571,44,443040,9,0,0,40
tr1572,39,71701,9,0,0,40
tr1573,50,160151,10,0,0,60
tr1574,35,107991,7,0,0,45
tr1575,52,94391,9,0,0,40
tr1576,46,99835,15,0,0,60
tr1577,44,43711,12,7688,0,40
tr1578,43,83756,10,0,0,50
tr1579,51,120914,4,2961,0,40
tr1580,20,180052,10,0,0,20
tr1581,47,170846,12,0,0,40
tr1582,43,37937,14,0,0,50
tr1583,64,168340,9,0,0,40
tr1584,24,38455,10,0,0,40
tr1585,27,128059,10,0,0,50
tr1586,32,420895,9,0,0,40
tr1587,37,166744,9,0,0,12
tr1588,26,238768,9,0,0,60
tr1589,43,176270,13,99999,0,60
tr1590,50,140592,9,0,0,40
tr1591,20,211466,9,0,0,80
tr1592,37,188540,9,0,1902,45
tr1593,43,39581,9,0,0,45
